marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,26408880,R1DFVB2GMPTDEJ,B00872AECW,267421943,TruffleHunter English Truffle Oil (8.45 Oz),Grocery,5,1,1,N,Y,Decadent and addicting! YUM!!!,"Decadent and addicting! Great on fries, eggs (mushroom omelet with mushrooms precooked in truffle oil), popcorn, anything with mushrooms like cream of mushroom soup.",2015-08-19
US,39261967,R7XRKKI21JSUF,B004LKXDZY,433215017,"Allegro Marinade, Hickory Smk, 12.70-Ounce Glass Bottle (Pack of 6)",Grocery,5,0,0,N,Y,This is the best marinade ever for baby back ribs,This is the best marinade ever for baby back ribs.  First cut ribs into 3 bone sections and slow boil the ribs in large pot for about 1 hour.  Place ribs in a baggie(s) and pour in the allegro.  Marinate over night.  BBQ or bake with your favorite BBQ sauce.  YUM,2015-08-25
US,1172305,R3FAVSRQW3XA1V,B00N10CGVC,60082769,Gluten Free Healthy Snack Box (42 Count),Grocery,5,0,0,N,Y,Good buy,Thank you gift for our gluten free business office. Everything was fresh and delicious,2015-08-20
US,46774585,RH957M00ECU4W,B007RMDH7W,563714882,Earnest Eats Baked Whole Food Bar,Grocery,5,0,0,N,Y,These are easy on your stomach and taste great,"These fill you right up. I work outside all day, and sometimes I never get the chance to actually sit down for lunch. These are easy on your stomach and taste great.",2015-08-30
US,33734080,RKUHOIID30PYN,B00112ILZM,82023917,Amazing Grass Green Superfood,Grocery,5,4,5,N,Y,Try it! You won't be disappointed!,"I'm very skeptical when it comes to health food supplements. I'm a full time college student, wife, and mother to a toddler. I never seem to have enough energy and caffeine doesn't effect me much. So I decided to try this, hoping it would give me lasting, clean energy.<br /><br />I put a scoop into any kind of juice and mix it in my Magic Bullet. It does not blend well by hand. It tastes like grass and has a grainy texture. It isn't delicious but it is palatable and it grows on you.<br /><br />I didn't really notice much of a difference after drinking this, but I kept drinking it anyway, 1 scoop every morning. When the container was gone, I decided not to order more. Within a day of not taking it, I started having intense cravings for vegetables. Nothing I ate seemed to satisfy me. One day I made a huge salad and it was the best thing I've ever eaten! My body was telling me something! I felt tired and mentally foggy. Overall, I simply didn't feel as healthy. There was a definite difference.<br /><br />Now I'm on my 4th container and I fully intend on continuing to take this supplement. The effects may not be instantaneous for me, but it provides a sustained level of health and energy, which I love!",2015-08-25
US,13187479,R3DGPFJTDA01WZ,B004Q6J4GU,213752648,"Yorkshire Decaffeinated Tea, 80 Teabag, 5-Pack",Grocery,5,0,0,N,Y,a decaf tea that doesn't taste like water!,"Finally, a decaf tea that doesn't taste like water!",2015-08-29
US,44217765,R92W4ZOZ48TF7,B00JD34J3O,36518733,"Olive Garden Garlic & Romano Seasoned Croutons, 5 Ounce",Grocery,3,0,3,N,Y,the product is good. i feel that i got hosed by the ...,the product is good. i feel that i got hosed by the size. i bought a full (large) bag for the same price that lasted for weeks. i guess it's my fault for not looking closely at the packaging for this product versus a previous purchase. i'm just not happy.,2015-08-23
US,39581562,R1PIPROYKBJGVA,B002LPXWDE,904883371,"Katjes Yoghurt Gums, 200 g",Grocery,1,0,0,N,Y,Candy was poor quality; not edible when received.,"This candy was nothing like it should have been; very poor quality.  When I received the item after several weeks, the candy was very &#34;wet&#34;,  gooey and the color was very pale and looked bad.  I was afraid to even try to eat it.  It went in the trash.",2015-08-27
US,16599715,R1RI4007X5QZ5B,B00AEFSUTE,604779022,"C2O Pure Coconut Water, With Pulp, 17.5 Ounce (Pack of 12)",Grocery,5,0,0,N,Y,Five Stars,The best coconut water I've found.,2015-08-30
US,14272804,R3I83Q7W7QQLDD,B001XUO9EE,625894654,"Fever-Tree Drinks, Glass Bottles",Grocery,5,0,0,N,Y,Best Tonic Ever!!!,"If you don't use fever tree tonic, your gin and tonic is not as good as it could be, regardless of your choice of gin.  Furthermore, if you like vodka tonics, use the Mediterranean version of Fever Tree. It is outstanding , especially with Titos Vodka!  Wow !",2015-08-27
US,50674100,ROSG28AHUD450,B0002QEYWW,225694309,"Dennison's, No Bean Chili Con Carne, 15oz Can (Pack of 12)",Grocery,5,0,0,N,N,use this on Spaghetti I'm in calif so if some one needs this contact me stsalvage at yahoo,use this on Spaghetti it's a real hit.it will feed a lot of people and it gives you energy for the next day,2015-08-26
US,43183468,R809W6J4ZGYXA,B0047462NO,13324227,"Mr & Mrs T, Bloody Mary mix",Grocery,5,0,0,N,Y,Bloody Mary Anywhere;),"Perfect for the boat, beach, camping, wherever!",2015-08-19
US,37293783,R36AL0EZBXZ0GL,B00I34BMYS,611689192,Oreo - Cookie Dough Flavor Creme Filling Sandwich Cookies 10.7oz Packet,Grocery,5,0,0,N,Y,Five Stars,great seller - delivered as promised!,2015-08-19
US,18632289,RTL0DZKX1MUCI,B00KM9X8US,851721173,Dry Roasted CASHEWS Himalayan Salted - Small Batch - Oven Roasted - Without Oil - By Farm Fresh Nuts,Grocery,5,0,0,N,Y,Sweet and delicious,These Cashews are delicious.  Very fresh and roasted perfectly.  Better than candy.,2015-08-27
US,52850566,R3HX54GRN7IWRQ,B003NGJV0S,952672093,Stonewall Kitchen Farmhouse Pancake & Waffle Mix,Grocery,5,0,0,N,Y,Yummy and convenient,"delicious! Tastes like I made it from scratch. I wish it came in larger containers, I can only get about four 2-serving breaksfasts out of this.",2015-08-28
US,46176788,R222VI8AQUSBLO,B00D2PL2CA,393459804,"Gerber 2nd Foods Organic Pouch, Banana Acai with Granola, 3.5 oz",Grocery,1,0,0,N,Y,My bad for not reading that this is just one packet ...,"My bad for not reading that this is just one packet for $6! Amazon, you suck for allowing this add on. Got this item and there was no expiration date on the packets. I won't feed me kid this stuff! Total waste of money.",2015-08-22
US,45526339,R3AUPY9BERSXOA,B00WM9CQN6,490810962,"Rahimaliorganic® Premium Culinary Grade Organic Matcha, Green Tea Powder, Taiwanese Matcha (Culinary Grade)",Grocery,5,4,4,N,Y,but I did quite a bit of research before settling on this brand (didn't want a poor quality powder or have to worry about radiat,"This is my first time trying matcha powder, but I did quite a bit of research before settling on this brand (didn't want a poor quality powder or have to worry about radiation contamination from Japanese powders).  The product arrived quickly and on time (2-day shipping with Prime), and was safely packaged. So far I've tried it in a latte (almond milk and some sugar), and also in a smoothie (bananas, almond milk, sugar, +/- ice).  The powder blends much better in the smoothie (but we did recently buy a small whisk for this purpose).  The color of the powder is bright (not muddy or dull) and it's very fine (not gritty).  When mixed/ blended the taste is pretty smooth (no real bitterness).  When I drink the smoothies in the morning, I do feel more energized.  I'm very pleased with the purchase and will definitely buy it again!",2015-08-25
US,12203746,R2UHRW2A415JCB,B00SOY3Y2A,878744328,Healthy Snack Box - 32 Individually Wrapped Snacks,Grocery,3,0,1,N,Y,Three Stars,Expensive for what you actually get.,2015-08-24
US,30309916,R1D83IUOZO4LER,B00DV54EJY,307495958,Pure Natural Miracles Cacao Powder Raw and Organic,Grocery,5,0,0,N,Y,Great Raw Cacao,Very tasty cacao.  I have used it to make smoothies and chocolate bars - it mixes well and tastes great.  Also comes from quality source.,2015-08-21
US,48073662,R1QJA1F9JAVOPL,B00XSFO0E6,714685175,Nature Valley Muesli Cereal Original 11 oz Box,Grocery,3,0,3,Y,N,I've had better,"For a muesli that is supposed to contain 9G of sugar in a half cup, this was surprisingly unsweet. For that matter the toasted oats in the title did not seem toasted. The fruit was slim pickens also. However this is made with fairly healthy ingrediants and did not taste all that bad. It was much better than an \\""authentic\\"" swiss muesli I had earlier this year.  I guess I am usually expecting a granola taste but muesli tastes different.",2015-08-22
US,30349576,R2UPJ8KP0EIUXM,B00CJUYML2,771557265,Rose Lime Juice Cordial 1 x 1litre,Grocery,4,0,0,N,N,"Great product, the BEST in the Market Place. Cute delivery method!",Fantastic product though the suppliers method of delivery was cute re Royal Mail packages of 4 to probably to bypass Customs  still making<br />the consumer have a neat small package to handle. It also met that the first two of three arrived just a week or so after purchase date though the last one arrived after the estimated time and I was almost ready to inquire if the same was lost in transit. Over all still impressed. ARH,2015-08-29
US,17862156,R1WN17M4BR4N2U,B00VAHO0NK,547177776,TruffleHunter Black Truffle Mayonnaise (6.34 Oz),Grocery,5,0,0,N,Y,Super fast shipping,Delicious!!! Super fast shipping! Will defiantly buy again,2015-08-31
US,27223614,R30UXTM8B1XJGI,B008500JBW,173077215,"Doritos Tortilla Chips, Nacho Cheese, 1 Oz Bags",Grocery,5,0,0,N,Y,These were perfect!,Couldn't find these in local stores to make Tacos in a Bag for Vacation Bible School.  These were perfect!,2015-08-24
US,39000049,R3CXO0OH5VMH6N,B006V788T6,294537516,"Go Lightly SUGAR FREE Fudgie Rolls, 1 Lb",Grocery,5,0,0,N,Y,Five Stars,Taste just like a tootsie roll - Great,2015-08-25
US,44933267,R2Q8MSSGGFPMGY,B001QQY1WK,772763657,Spiced Tomato Jelly,Grocery,1,0,0,N,Y,One Star,did not like this jelly the flavor,2015-08-20
US,26356894,RSCT21SB1GAIA,B010QN2AKS,58457681,"Matcha Green Tea Powder - Superior Culinary - USDA Organic From Japan -Natural Energy & Focus Booster Packed With Antioxidants. Matcha Tea For Mixing In Lattes, Smoothies & Baking. By eco heed 1.05oz",Grocery,5,0,0,N,Y,"tastes great, nice and fresh","Mixes well, tastes great, nice and fresh !  Fast Shipping, will buy again !!",2015-08-24
US,46903859,R37NSJ9PHIK5M5,B00QX9D36A,441661607,Walkers Shortbread Gluten-Free Shortbread,Grocery,5,4,4,N,N,Taste just like the original,"These cookies are amazing.  They taste exactly like the original walkers I remember from before I went gluten-free.  They're not just &#34;gluten-free good&#34; - they're really, truly good.  I've tried all the gluten-free flavors and this one, the classic is my favorite, over the chocolate chip and the lemon-ginger, though the others are worth trying as well.  The price is more expensive here on amazon than they were at my local gourmet food shop where they were $3 or $4 a box, but to me, they're so good, I'm willing to pay the amazon price of $6.44 a box.  Also really fun to share as a fun surprise with your gluten-free friends!  I don't care if they're broken - they taste just as good broken.  Buy with confidence - your tastebuds will thank you!",2015-08-18
US,45495690,R16KJMRWGZN24X,B003L259AU,934219418,Nielsen-Massey Vanillas 4-oz. Madagascar Bourbon Vanilla Bean Paste,Grocery,5,0,0,N,Y,Great Vanilla Gel,"Strong vanilla taste, visible flecks of bean, and pleasant aroma make this an ideal baking ingredient.",2015-08-21
US,44295068,R1LIFRLB1O7DGL,B00BKL52YC,205425622,Oreo Mega Stuf Chocolate Sandwich Cookies (13.2-Ounce Package),Grocery,5,0,0,N,Y,Five Stars,Who doesn't like Oreos with extra cream?!,2015-08-27
US,52409268,RT4BL5USM23IP,B00CPZPYLS,187460012,Carrington Farms Organic Extra Virgin Coconut Oil,Grocery,5,0,0,N,Y,Five Stars,great oil! I use it for everything!,2015-08-28
US,52040684,R2I0U5ORG3K1U8,B00GKW6DJO,59731181,"Barnie's Coffee Kitchen, Santa's White Chistmas, K-cups for Keurig Brewers (96 Ct.)",Grocery,1,0,0,N,Y,NOT compatible with Keurig 2.0,This is NOT compatible with the Keurig 2.0 brewer.  The vender should make this a prominent disclaimer.,2015-08-24
US,42944532,RX7QM6XWOQ2NI,B011K5MQA0,983621462,Brightea® China Famous Monkey Picked Vintage Oolong Tea (Wulong / Wu Long) - Chinese Fujian Anxi High Mountain Tie Guan Yin Iron Mercy Goddess (Iron Buddha / Tieguanyin / Ti Kuan Yin / Tikuanyin) Loose Leaf 4.1 Ounce Tin (Supreme Grade AAAAA),Grocery,5,0,0,N,N,"Lovely, top quality oolong.  Wonderful sipping experience!","Oolong teas are my favorite teas.  This Iron Buddha from Brightea is a top quality--unforgettable--oolong.  I have some friends at work with friends that visit from Taiwan bearing gifts of fabulous teas.  So I have been blessed with the fortune of superior-tasting oolong experiences.  This offering from Brightea is right up there with the best.<br /><br />If you are considering this tea, I suggest that you study the two columns of pictures that go along with this tea on this product page.  The pictures say quite a lot.  Notice the rolled leaves in the top, right.  Now look down to the next and bottom right pictures and see the wet unrolled leaves.  See how perfect they are, how large and not torn?  Top, left:  Notice the tin and then see the small individual vacuum-packed bags that are tightly tucked into the tin.  There are 14 packets in the very sturdy, well-constructed tin.  So your tea leaves will always be fresh when you go to use them.  Each of the 14 packets makes many, many cups of tea.<br /><br />There are many ways to appreciate oolong--and I try to make use of several techniques to get all I can from what is often a very expensive tea.  With this tea I heated my fresh water to 195 degrees Fahrenheit, then poured it over the rolled tea leaves.  (I know, this varies from the Brightea directions.)  I left it to brew for only two minutes.  It produces a lovely golden color, much deeper that what it appears to be in the pictures.  The initial flavor--that you can only appreciate in the first few sips when brewed this way--is a slight nuance of apricots and their pits.  It is a fleeting taste and one needs to be centered on the tea experience in order to appreciate it.<br /><br />Subsequent sips of that first cup--and many subsequent brews--shows a bit of sweetness, and of course dried grassy green-ness.  It is a lovely, full-flavored oolong.<br /><br />I have taken up the practice of many of my oriental friends at work:  I leave my oolong tea leaves in my cup a good part of the day and keep adding hot water to the leaves.  With this wonderful tea, I can go all day on the same leaves.  Be aware that if you taste bitterness in the brew, you have let the water set too long in the leaves.  If you don't like the sensation of bitterness, drain that bitter brew and add fresh hot water and you are good to go again.<br /><br />**I received a free sample product of this tea from Brightea.**  I am so glad they brought my attention to this tea and their brand.  I buy tea from several well-known tea companies, but I am always on the look out for superior, out-of-the-norm, and unusual teas--they are not easy to find.  Brightea is a keeper!a good part of the day and keep adding hot water to the leaves.  With this wonderful tea, I can go all day on the same leaves.  Be aware that if you taste bitterness in the brew, you have let the water set too long in the leaves.  If you don't like the sensation of bitterness, drain that bitter brew and add fresh hot water and you are good to go again.<br /><br />**I received a free sample product of this tea from Brightea.**  I am so glad they brought my attention to this tea and their brand.  I buy tea from several well-known tea companies, but I am always on the look out for superior, out-of-the-norm, and unusual teas--they are not easy to find.  Brightea is a keeper!",2015-08-30
